FullName,driverId,race_name,raceId,date,Grid_Position,Finish_Position,Avg Humidity,Avg Air Pressure,Rainfall,Avg AirTemp,safety_car_laps,RedFlag,Total_lap_time,Downforce level,Longest flat out section (m),first_stop,start_tyre,end_tyre,num_stops
Lance Stroll,840,70th Anniversary Grand Prix,1035,8/9/2020,6,6,58.55603448,1000.950862,FALSE,25.28706897,0,0,4824.531,High,1034,18,MEDIUM,HARD,3
Nico Hulkenberg,807,70th Anniversary Grand Prix,1035,8/9/2020,3,7,58.55603448,1000.950862,FALSE,25.28706897,0,0,4837.944,High,1034,15,MEDIUM,SOFT,4
Esteban Ocon,839,70th Anniversary Grand Prix,1035,8/9/2020,14,8,58.55603448,1000.950862,FALSE,25.28706897,0,0,4846.766,High,1034,22,MEDIUM,HARD,2
Lando Norris,846,70th Anniversary Grand Prix,1035,8/9/2020,10,9,58.55603448,1000.950862,FALSE,25.28706897,0,0,4847.537,High,1034,12,MEDIUM,HARD,3
Daniil Kvyat,826,70th Anniversary Grand Prix,1035,8/9/2020,16,10,58.55603448,1000.950862,FALSE,25.28706897,0,0,4851.662,High,1034,19,HARD,MEDIUM,3
Pierre Gasly,842,70th Anniversary Grand Prix,1035,8/9/2020,7,11,58.55603448,1000.950862,FALSE,25.28706897,0,0,4852.635,High,1034,7,MEDIUM,HARD,3
Sebastian Vettel,20,70th Anniversary Grand Prix,1035,8/9/2020,11,12,58.55603448,1000.950862,FALSE,25.28706897,0,0,4855.363,High,1034,22,HARD,MEDIUM,3
Carlos Sainz,832,70th Anniversary Grand Prix,1035,8/9/2020,12,13,58.55603448,1000.950862,FALSE,25.28706897,0,0,4856.063,High,1034,22,HARD,HARD,3
Daniel Ricciardo,817,70th Anniversary Grand Prix,1035,8/9/2020,5,14,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,14,MEDIUM,MEDIUM,4
Kimi Räikkönen,8,70th Anniversary Grand Prix,1035,8/9/2020,20,15,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,26,HARD,MEDIUM,2
Romain Grosjean,154,70th Anniversary Grand Prix,1035,8/9/2020,13,16,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,17,MEDIUM,HARD,3
Antonio Giovinazzi,841,70th Anniversary Grand Prix,1035,8/9/2020,19,17,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,7,MEDIUM,MEDIUM,3
George Russell,847,70th Anniversary Grand Prix,1035,8/9/2020,15,18,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,8,MEDIUM,MEDIUM,4
Nicholas Latifi,849,70th Anniversary Grand Prix,1035,8/9/2020,18,19,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,9,MEDIUM,MEDIUM,4
Kevin Magnussen,825,70th Anniversary Grand Prix,1035,8/9/2020,17,\N,58.55603448,1000.950862,FALSE,25.28706897,0,0,,High,1034,9,MEDIUM,HARD,3
Lewis Hamilton,1,Spanish Grand Prix,1036,8/16/2020,1,1,56.38449612,997.703876,FALSE,29.79689922,0,0,5505.279,,,23,SOFT,MEDIUM,3
Max Verstappen,830,Spanish Grand Prix,1036,8/16/2020,3,2,56.38449612,997.703876,FALSE,29.79689922,0,0,5529.456,,,21,SOFT,MEDIUM,3
Valtteri Bottas,822,Spanish Grand Prix,1036,8/16/2020,2,3,56.38449612,997.703876,FALSE,29.79689922,0,0,5550.031,,,23,SOFT,MEDIUM,4
Lance Stroll,840,Spanish Grand Prix,1036,8/16/2020,5,4,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,27,SOFT,SOFT,3
Sergio Perez,815,Spanish Grand Prix,1036,8/16/2020,4,5,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,29,SOFT,MEDIUM,2
Carlos Sainz,832,Spanish Grand Prix,1036,8/16/2020,7,6,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,22,SOFT,MEDIUM,3
Sebastian Vettel,20,Spanish Grand Prix,1036,8/16/2020,11,7,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,29,MEDIUM,SOFT,2
Alexander Albon,848,Spanish Grand Prix,1036,8/16/2020,6,8,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,17,SOFT,MEDIUM,3
Pierre Gasly,842,Spanish Grand Prix,1036,8/16/2020,10,9,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,21,SOFT,MEDIUM,3
Lando Norris,846,Spanish Grand Prix,1036,8/16/2020,8,10,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,21,SOFT,MEDIUM,3
Daniel Ricciardo,817,Spanish Grand Prix,1036,8/16/2020,13,11,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,35,MEDIUM,SOFT,2
Daniil Kvyat,826,Spanish Grand Prix,1036,8/16/2020,12,12,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,21,SOFT,MEDIUM,3
Esteban Ocon,839,Spanish Grand Prix,1036,8/16/2020,15,13,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,34,MEDIUM,SOFT,2
Kimi Räikkönen,8,Spanish Grand Prix,1036,8/16/2020,14,14,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,20,MEDIUM,SOFT,3
Kevin Magnussen,825,Spanish Grand Prix,1036,8/16/2020,16,15,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,28,SOFT,MEDIUM,2
Antonio Giovinazzi,841,Spanish Grand Prix,1036,8/16/2020,20,16,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,21,MEDIUM,SOFT,3
George Russell,847,Spanish Grand Prix,1036,8/16/2020,18,17,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,19,SOFT,MEDIUM,3
Nicholas Latifi,849,Spanish Grand Prix,1036,8/16/2020,19,18,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,28,MEDIUM,SOFT,3
Romain Grosjean,154,Spanish Grand Prix,1036,8/16/2020,17,19,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,32,MEDIUM,SOFT,3
Charles Leclerc,844,Spanish Grand Prix,1036,8/16/2020,9,\N,56.38449612,997.703876,FALSE,29.79689922,0,0,,,,29,SOFT,MEDIUM,2
Lewis Hamilton,1,Belgian Grand Prix,1037,8/30/2020,1,1,54.85289256,962.4297521,FALSE,18.56859504,4,0,5048.761,Medium,2015,11,MEDIUM,HARD,2
Valtteri Bottas,822,Belgian Grand Prix,1037,8/30/2020,2,2,54.85289256,962.4297521,FALSE,18.56859504,4,0,5057.209,Medium,2015,11,MEDIUM,HARD,2
Max Verstappen,830,Belgian Grand Prix,1037,8/30/2020,3,3,54.85289256,962.4297521,FALSE,18.56859504,4,0,5064.216,Medium,2015,11,MEDIUM,HARD,2
Daniel Ricciardo,817,Belgian Grand Prix,1037,8/30/2020,4,4,54.85289256,962.4297521,FALSE,18.56859504,4,0,5067.638,Medium,2015,11,SOFT,HARD,2
Esteban Ocon,839,Belgian Grand Prix,1037,8/30/2020,6,5,54.85289256,962.4297521,FALSE,18.56859504,5,0,5089.411,Medium,2015,11,SOFT,HARD,2
Alexander Albon,848,Belgian Grand Prix,1037,8/30/2020,5,6,54.85289256,962.4297521,FALSE,18.56859504,5,0,5091.473,Medium,2015,11,SOFT,MEDIUM,2
Lando Norris,846,Belgian Grand Prix,1037,8/30/2020,10,7,54.85289256,962.4297521,FALSE,18.56859504,5,0,5092.535,Medium,2015,11,SOFT,HARD,2
Pierre Gasly,842,Belgian Grand Prix,1037,8/30/2020,12,8,54.85289256,962.4297521,FALSE,18.56859504,5,0,5096.132,Medium,2015,26,HARD,MEDIUM,2
Lance Stroll,840,Belgian Grand Prix,1037,8/30/2020,9,9,54.85289256,962.4297521,FALSE,18.56859504,5,0,5101.364,Medium,2015,11,SOFT,HARD,2
Sergio Perez,815,Belgian Grand Prix,1037,8/30/2020,8,10,54.85289256,962.4297521,FALSE,18.56859504,5,0,5101.94,Medium,2015,18,SOFT,HARD,2
Daniil Kvyat,826,Belgian Grand Prix,1037,8/30/2020,11,11,54.85289256,962.4297521,FALSE,18.56859504,5,0,5118.961,Medium,2015,11,MEDIUM,HARD,2
Kimi Räikkönen,8,Belgian Grand Prix,1037,8/30/2020,16,12,54.85289256,962.4297521,FALSE,18.56859504,5,0,5120.265,Medium,2015,10,MEDIUM,HARD,2
Sebastian Vettel,20,Belgian Grand Prix,1037,8/30/2020,14,13,54.85289256,962.4297521,FALSE,18.56859504,5,0,5121.655,Medium,2015,11,MEDIUM,HARD,2
Charles Leclerc,844,Belgian Grand Prix,1037,8/30/2020,13,14,54.85289256,962.4297521,FALSE,18.56859504,5,0,5123.681,Medium,2015,10,SOFT,MEDIUM,3
Romain Grosjean,154,Belgian Grand Prix,1037,8/30/2020,17,15,54.85289256,962.4297521,FALSE,18.56859504,5,0,5125.554,Medium,2015,10,MEDIUM,HARD,2
Nicholas Latifi,849,Belgian Grand Prix,1037,8/30/2020,19,16,54.85289256,962.4297521,FALSE,18.56859504,5,0,5126.556,Medium,2015,10,MEDIUM,MEDIUM,3
Kevin Magnussen,825,Belgian Grand Prix,1037,8/30/2020,20,17,54.85289256,962.4297521,FALSE,18.56859504,5,0,5134.301,Medium,2015,10,MEDIUM,SOFT,3
Carlos Sainz,832,Belgian Grand Prix,1037,8/30/2020,7,\N,54.85289256,962.4297521,FALSE,18.56859504,0,0,,Medium,2015,,SOFT,SOFT,1
Antonio Giovinazzi,841,Belgian Grand Prix,1037,8/30/2020,18,\N,54.85289256,962.4297521,FALSE,18.56859504,0,0,,Medium,2015,,MEDIUM,MEDIUM,1
George Russell,847,Belgian Grand Prix,1037,8/30/2020,15,\N,54.85289256,962.4297521,FALSE,18.56859504,0,0,,Medium,2015,,MEDIUM,MEDIUM,1
Pierre Gasly,842,Italian Grand Prix,1038,9/6/2020,10,1,40.12447552,990.7804196,FALSE,28.09090909,6,1,6426.056,Low,1520,19,SOFT,MEDIUM,3
Carlos Sainz,832,Italian Grand Prix,1038,9/6/2020,3,2,40.12447552,990.7804196,FALSE,28.09090909,6,1,6426.471,Low,1520,22,SOFT,MEDIUM,3
Lance Stroll,840,Italian Grand Prix,1038,9/6/2020,8,3,40.12447552,990.7804196,FALSE,28.09090909,6,1,6429.414,Low,1520,26,SOFT,MEDIUM,2
Lando Norris,846,Italian Grand Prix,1038,9/6/2020,6,4,40.12447552,990.7804196,FALSE,28.09090909,6,1,6432.056,Low,1520,22,SOFT,MEDIUM,3
Valtteri Bottas,822,Italian Grand Prix,1038,9/6/2020,2,5,40.12447552,990.7804196,FALSE,28.09090909,6,1,6433.164,Low,1520,22,SOFT,MEDIUM,3
Daniel Ricciardo,817,Italian Grand Prix,1038,9/6/2020,7,6,40.12447552,990.7804196,FALSE,28.09090909,6,1,6434.447,Low,1520,22,SOFT,MEDIUM,3
Lewis Hamilton,1,Italian Grand Prix,1038,9/6/2020,1,7,40.12447552,990.7804196,FALSE,28.09090909,6,1,6443.301,Low,1520,20,SOFT,HARD,4
Esteban Ocon,839,Italian Grand Prix,1038,9/6/2020,12,8,40.12447552,990.7804196,FALSE,28.09090909,7,1,6444.747,Low,1520,22,SOFT,SOFT,3
Daniil Kvyat,826,Italian Grand Prix,1038,9/6/2020,11,9,40.12447552,990.7804196,FALSE,28.09090909,7,1,6448.264,Low,1520,22,HARD,MEDIUM,3
Sergio Perez,815,Italian Grand Prix,1038,9/6/2020,4,10,40.12447552,990.7804196,FALSE,28.09090909,7,1,6449.28,Low,1520,22,SOFT,MEDIUM,3
Nicholas Latifi,849,Italian Grand Prix,1038,9/6/2020,20,11,40.12447552,990.7804196,FALSE,28.09090909,7,1,6458.932,Low,1520,16,MEDIUM,MEDIUM,3
Romain Grosjean,154,Italian Grand Prix,1038,9/6/2020,16,12,40.12447552,990.7804196,FALSE,28.09090909,7,1,6461.22,Low,1520,22,MEDIUM,HARD,3
Kimi Räikkönen,8,Italian Grand Prix,1038,9/6/2020,14,13,40.12447552,990.7804196,FALSE,28.09090909,6,1,6462.368,Low,1520,18,MEDIUM,SOFT,3
George Russell,847,Italian Grand Prix,1038,9/6/2020,19,14,40.12447552,990.7804196,FALSE,28.09090909,7,1,6462.649,Low,1520,22,MEDIUM,MEDIUM,3
Alexander Albon,848,Italian Grand Prix,1038,9/6/2020,9,15,40.12447552,990.7804196,FALSE,28.09090909,7,1,6463.589,Low,1520,22,SOFT,HARD,3
Antonio Giovinazzi,841,Italian Grand Prix,1038,9/6/2020,18,16,40.12447552,990.7804196,FALSE,28.09090909,6,1,6481.255,Low,1520,20,MEDIUM,SOFT,4
Sebastian Vettel,20,Italian Grand Prix,1038,9/6/2020,17,\N,40.12447552,990.7804196,FALSE,28.09090909,0,0,,Low,1520,6,HARD,HARD,1
Kevin Magnussen,825,Italian Grand Prix,1038,9/6/2020,15,\N,40.12447552,990.7804196,FALSE,28.09090909,1,0,,Low,1520,1,MEDIUM,HARD,2
Max Verstappen,830,Italian Grand Prix,1038,9/6/2020,5,\N,40.12447552,990.7804196,FALSE,28.09090909,6,1,,Low,1520,22,SOFT,MEDIUM,3
Charles Leclerc,844,Italian Grand Prix,1038,9/6/2020,13,\N,40.12447552,990.7804196,FALSE,28.09090909,5,0,,Low,1520,17,SOFT,HARD,3
Lewis Hamilton,1,Tuscan Grand Prix,1039,9/13/2020,1,1,39.94431818,993.6153409,FALSE,30.16988636,11,1,8375.06,,,7,SOFT,SOFT,6
Valtteri Bottas,822,Tuscan Grand Prix,1039,9/13/2020,2,2,39.94431818,993.6153409,FALSE,30.16988636,11,1,8379.94,,,7,SOFT,SOFT,6
Alexander Albon,848,Tuscan Grand Prix,1039,9/13/2020,4,3,39.94431818,993.6153409,FALSE,30.16988636,11,1,8383.124,,,7,SOFT,SOFT,6
Daniel Ricciardo,817,Tuscan Grand Prix,1039,9/13/2020,8,4,39.94431818,993.6153409,FALSE,30.16988636,11,1,8385.477,,,7,SOFT,SOFT,6
Sergio Perez,815,Tuscan Grand Prix,1039,9/13/2020,7,5,39.94431818,993.6153409,FALSE,30.16988636,11,1,8390.71,,,7,SOFT,SOFT,6
Lando Norris,846,Tuscan Grand Prix,1039,9/13/2020,11,6,39.94431818,993.6153409,FALSE,30.16988636,11,1,8393.943,,,7,SOFT,SOFT,6
Daniil Kvyat,826,Tuscan Grand Prix,1039,9/13/2020,12,7,39.94431818,993.6153409,FALSE,30.16988636,11,1,8396.816,,,7,MEDIUM,SOFT,6
Charles Leclerc,844,Tuscan Grand Prix,1039,9/13/2020,5,8,39.94431818,993.6153409,FALSE,30.16988636,11,1,8403.405,,,7,SOFT,SOFT,6
Kimi Räikkönen,8,Tuscan Grand Prix,1039,9/13/2020,13,9,39.94431818,993.6153409,FALSE,30.16988636,11,1,8404.83,,,1,MEDIUM,SOFT,7
Sebastian Vettel,20,Tuscan Grand Prix,1039,9/13/2020,14,10,39.94431818,993.6153409,FALSE,30.16988636,11,1,8405.043,,,1,SOFT,SOFT,7
George Russell,847,Tuscan Grand Prix,1039,9/13/2020,18,11,39.94431818,993.6153409,FALSE,30.16988636,11,1,8407.464,,,7,MEDIUM,SOFT,6
Romain Grosjean,154,Tuscan Grand Prix,1039,9/13/2020,15,12,39.94431818,993.6153409,FALSE,30.16988636,11,1,8417.096,,,7,MEDIUM,SOFT,6
Kevin Magnussen,825,Tuscan Grand Prix,1039,9/13/2020,20,\N,39.94431818,993.6153409,FALSE,30.16988636,6,0,,,,,SOFT,SOFT,1
Max Verstappen,830,Tuscan Grand Prix,1039,9/13/2020,3,\N,39.94431818,993.6153409,FALSE,30.16988636,1,0,,,,,SOFT,SOFT,1
Carlos Sainz,832,Tuscan Grand Prix,1039,9/13/2020,9,\N,39.94431818,993.6153409,FALSE,30.16988636,6,0,,,,,SOFT,SOFT,1
Esteban Ocon,839,Tuscan Grand Prix,1039,9/13/2020,10,\N,39.94431818,993.6153409,FALSE,30.16988636,8,0,,,,7,SOFT,SOFT,2
Lance Stroll,840,Tuscan Grand Prix,1039,9/13/2020,6,\N,39.94431818,993.6153409,FALSE,30.16988636,9,0,,,,7,SOFT,MEDIUM,4
Antonio Giovinazzi,841,Tuscan Grand Prix,1039,9/13/2020,17,\N,39.94431818,993.6153409,FALSE,30.16988636,6,0,,,,,SOFT,SOFT,1
Pierre Gasly,842,Tuscan Grand Prix,1039,9/13/2020,16,\N,39.94431818,993.6153409,FALSE,30.16988636,1,0,,,,,SOFT,SOFT,1
Nicholas Latifi,849,Tuscan Grand Prix,1039,9/13/2020,19,\N,39.94431818,993.6153409,FALSE,30.16988636,7,0,,,,,MEDIUM,MEDIUM,1
Valtteri Bottas,822,Russian Grand Prix,1040,9/27/2020,3,1,51.36287879,1012.878788,FALSE,28.80606061,5,0,5640.364,Medium,1073,26,MEDIUM,HARD,2
Max Verstappen,830,Russian Grand Prix,1040,9/27/2020,2,2,51.36287879,1012.878788,FALSE,28.80606061,5,0,5648.093,Medium,1073,25,MEDIUM,HARD,2
Lewis Hamilton,1,Russian Grand Prix,1040,9/27/2020,1,3,51.36287879,1012.878788,FALSE,28.80606061,5,0,5663.093,Medium,1073,16,SOFT,HARD,2
Sergio Perez,815,Russian Grand Prix,1040,9/27/2020,4,4,51.36287879,1012.878788,FALSE,28.80606061,5,0,5670.922,Medium,1073,20,SOFT,HARD,2
Daniel Ricciardo,817,Russian Grand Prix,1040,9/27/2020,5,5,51.36287879,1012.878788,FALSE,28.80606061,5,0,5692.429,Medium,1073,15,SOFT,HARD,2
Charles Leclerc,844,Russian Grand Prix,1040,9/27/2020,10,6,51.36287879,1012.878788,FALSE,28.80606061,5,0,5702.55,Medium,1073,28,MEDIUM,HARD,2
Esteban Ocon,839,Russian Grand Prix,1040,9/27/2020,7,7,51.36287879,1012.878788,FALSE,28.80606061,5,0,5708.37,Medium,1073,18,SOFT,HARD,2
Daniil Kvyat,826,Russian Grand Prix,1040,9/27/2020,11,8,51.36287879,1012.878788,FALSE,28.80606061,5,0,5709.104,Medium,1073,30,HARD,MEDIUM,2
Pierre Gasly,842,Russian Grand Prix,1040,9/27/2020,9,9,51.36287879,1012.878788,FALSE,28.80606061,5,0,5730.13,Medium,1073,18,SOFT,MEDIUM,3
Alexander Albon,848,Russian Grand Prix,1040,9/27/2020,15,10,51.36287879,1012.878788,FALSE,28.80606061,5,0,5738.224,Medium,1073,1,SOFT,MEDIUM,3
Antonio Giovinazzi,841,Russian Grand Prix,1040,9/27/2020,17,11,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,16,MEDIUM,HARD,2
Kevin Magnussen,825,Russian Grand Prix,1040,9/27/2020,18,12,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,19,MEDIUM,HARD,2
Sebastian Vettel,20,Russian Grand Prix,1040,9/27/2020,14,13,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,30,MEDIUM,HARD,2
Kimi Räikkönen,8,Russian Grand Prix,1040,9/27/2020,19,14,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,35,HARD,MEDIUM,2
Lando Norris,846,Russian Grand Prix,1040,9/27/2020,8,15,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,1,SOFT,MEDIUM,3
Nicholas Latifi,849,Russian Grand Prix,1040,9/27/2020,20,16,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,17,MEDIUM,HARD,2
Romain Grosjean,154,Russian Grand Prix,1040,9/27/2020,16,17,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,17,MEDIUM,MEDIUM,3
George Russell,847,Russian Grand Prix,1040,9/27/2020,13,18,51.36287879,1012.878788,FALSE,28.80606061,5,0,,Medium,1073,1,MEDIUM,SOFT,4
Carlos Sainz,832,Russian Grand Prix,1040,9/27/2020,6,\N,51.36287879,1012.878788,FALSE,28.80606061,1,0,,Medium,1073,,SOFT,SOFT,1
Lance Stroll,840,Russian Grand Prix,1040,9/27/2020,12,\N,51.36287879,1012.878788,FALSE,28.80606061,1,0,,Medium,1073,,MEDIUM,MEDIUM,1
Lewis Hamilton,1,Eifel Grand Prix,1041,10/11/2020,2,1,59.40408163,947.3591837,TRUE,9.5,5,0,5749.641,,,16,SOFT,SOFT,3
Max Verstappen,830,Eifel Grand Prix,1041,10/11/2020,3,2,59.40408163,947.3591837,TRUE,9.5,5,0,5754.111,,,16,SOFT,SOFT,3
Daniel Ricciardo,817,Eifel Grand Prix,1041,10/11/2020,6,3,59.40408163,947.3591837,TRUE,9.5,6,0,5764.254,,,16,SOFT,SOFT,3
Sergio Perez,815,Eifel Grand Prix,1041,10/11/2020,9,4,59.40408163,947.3591837,TRUE,9.5,6,0,5765.711,,,28,SOFT,SOFT,3
Carlos Sainz,832,Eifel Grand Prix,1041,10/11/2020,10,5,59.40408163,947.3591837,TRUE,9.5,6,0,5771.546,,,28,SOFT,SOFT,3
Pierre Gasly,842,Eifel Grand Prix,1041,10/11/2020,12,6,59.40408163,947.3591837,TRUE,9.5,6,0,5772.407,,,30,MEDIUM,SOFT,3
Charles Leclerc,844,Eifel Grand Prix,1041,10/11/2020,4,7,59.40408163,947.3591837,TRUE,9.5,6,0,5780.455,,,10,SOFT,MEDIUM,3
Nico Hulkenberg,807,Eifel Grand Prix,1041,10/11/2020,20,8,59.40408163,947.3591837,TRUE,9.5,6,0,5782.237,,,29,SOFT,SOFT,3
Romain Grosjean,154,Eifel Grand Prix,1041,10/11/2020,16,9,59.40408163,947.3591837,TRUE,9.5,6,0,5788.722,,,28,MEDIUM,HARD,2
Antonio Giovinazzi,841,Eifel Grand Prix,1041,10/11/2020,14,10,59.40408163,947.3591837,TRUE,9.5,6,0,5789.676,,,15,SOFT,MEDIUM,3
Sebastian Vettel,20,Eifel Grand Prix,1041,10/11/2020,11,11,59.40408163,947.3591837,TRUE,9.5,6,0,5790.451,,,11,MEDIUM,SOFT,3
Kimi Räikkönen,8,Eifel Grand Prix,1041,10/11/2020,19,12,59.40408163,947.3591837,TRUE,9.5,6,0,5791.117,,,10,SOFT,SOFT,3
Kevin Magnussen,825,Eifel Grand Prix,1041,10/11/2020,15,13,59.40408163,947.3591837,TRUE,9.5,6,0,5799.226,,,14,SOFT,MEDIUM,3
Nicholas Latifi,849,Eifel Grand Prix,1041,10/11/2020,18,14,59.40408163,947.3591837,TRUE,9.5,6,0,5804.09,,,14,SOFT,MEDIUM,3
Daniil Kvyat,826,Eifel Grand Prix,1041,10/11/2020,13,15,59.40408163,947.3591837,TRUE,9.5,7,0,5805.229,,,17,MEDIUM,SOFT,3
Valtteri Bottas,822,Eifel Grand Prix,1041,10/11/2020,1,\N,59.40408163,947.3591837,TRUE,9.5,0,0,,,,13,SOFT,MEDIUM,2
Esteban Ocon,839,Eifel Grand Prix,1041,10/11/2020,7,\N,59.40408163,947.3591837,TRUE,9.5,0,0,,,,22,SOFT,SOFT,1
Lando Norris,846,Eifel Grand Prix,1041,10/11/2020,8,\N,59.40408163,947.3591837,TRUE,9.5,0,0,,,,29,SOFT,MEDIUM,2
George Russell,847,Eifel Grand Prix,1041,10/11/2020,17,\N,59.40408163,947.3591837,TRUE,9.5,0,0,,,,11,SOFT,MEDIUM,2
Alexander Albon,848,Eifel Grand Prix,1041,10/11/2020,5,\N,59.40408163,947.3591837,TRUE,9.5,0,0,,,,7,SOFT,MEDIUM,2
Lewis Hamilton,1,Portuguese Grand Prix,1042,10/25/2020,1,1,67.528125,1007.340625,FALSE,20.50546875,0,0,5396.828,,,40,MEDIUM,HARD,2
Valtteri Bottas,822,Portuguese Grand Prix,1042,10/25/2020,2,2,67.528125,1007.340625,FALSE,20.50546875,0,0,5422.42,,,41,MEDIUM,HARD,2
Max Verstappen,830,Portuguese Grand Prix,1042,10/25/2020,3,3,67.528125,1007.340625,FALSE,20.50546875,0,0,5431.336,,,23,SOFT,MEDIUM,2
Charles Leclerc,844,Portuguese Grand Prix,1042,10/25/2020,4,4,67.528125,1007.340625,FALSE,20.50546875,0,0,5462.14,,,34,MEDIUM,HARD,2
Pierre Gasly,842,Portuguese Grand Prix,1042,10/25/2020,9,5,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,28,SOFT,MEDIUM,2
Carlos Sainz,832,Portuguese Grand Prix,1042,10/25/2020,7,6,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,26,SOFT,MEDIUM,2
Sergio Perez,815,Portuguese Grand Prix,1042,10/25/2020,5,7,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,1,SOFT,SOFT,3
Esteban Ocon,839,Portuguese Grand Prix,1042,10/25/2020,11,8,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,53,MEDIUM,SOFT,2
Daniel Ricciardo,817,Portuguese Grand Prix,1042,10/25/2020,10,9,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,14,SOFT,MEDIUM,2
Sebastian Vettel,20,Portuguese Grand Prix,1042,10/25/2020,15,10,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,27,MEDIUM,HARD,2
Kimi Räikkönen,8,Portuguese Grand Prix,1042,10/25/2020,16,11,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,11,SOFT,MEDIUM,2
Alexander Albon,848,Portuguese Grand Prix,1042,10/25/2020,6,12,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,19,SOFT,SOFT,3
Lando Norris,846,Portuguese Grand Prix,1042,10/25/2020,8,13,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,18,SOFT,MEDIUM,3
George Russell,847,Portuguese Grand Prix,1042,10/25/2020,14,14,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,36,MEDIUM,HARD,2
Antonio Giovinazzi,841,Portuguese Grand Prix,1042,10/25/2020,17,15,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,28,MEDIUM,HARD,2
Kevin Magnussen,825,Portuguese Grand Prix,1042,10/25/2020,19,16,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,31,HARD,MEDIUM,2
Romain Grosjean,154,Portuguese Grand Prix,1042,10/25/2020,18,17,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,26,MEDIUM,HARD,2
Nicholas Latifi,849,Portuguese Grand Prix,1042,10/25/2020,20,18,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,24,MEDIUM,HARD,2
Daniil Kvyat,826,Portuguese Grand Prix,1042,10/25/2020,13,19,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,25,MEDIUM,SOFT,3
Lance Stroll,840,Portuguese Grand Prix,1042,10/25/2020,12,\N,67.528125,1007.340625,FALSE,20.50546875,0,0,,,,18,MEDIUM,SOFT,3
Lewis Hamilton,1,Emilia Romagna Grand Prix,1043,11/1/2020,2,1,71.1368,1017.892,FALSE,18.0304,7,0,5312.43,,,30,MEDIUM,SOFT,3
Valtteri Bottas,822,Emilia Romagna Grand Prix,1043,11/1/2020,1,2,71.1368,1017.892,FALSE,18.0304,7,0,5318.213,,,19,MEDIUM,SOFT,3
Daniel Ricciardo,817,Emilia Romagna Grand Prix,1043,11/1/2020,5,3,71.1368,1017.892,FALSE,18.0304,7,0,5326.75,,,14,SOFT,HARD,2
Daniil Kvyat,826,Emilia Romagna Grand Prix,1043,11/1/2020,8,4,71.1368,1017.892,FALSE,18.0304,7,0,5327.571,,,14,SOFT,SOFT,3
Charles Leclerc,844,Emilia Romagna Grand Prix,1043,11/1/2020,7,5,71.1368,1017.892,FALSE,18.0304,7,0,5331.541,,,13,SOFT,HARD,2
Sergio Perez,815,Emilia Romagna Grand Prix,1043,11/1/2020,11,6,71.1368,1017.892,FALSE,18.0304,7,0,5332.082,,,27,MEDIUM,SOFT,3
Carlos Sainz,832,Emilia Romagna Grand Prix,1043,11/1/2020,10,7,71.1368,1017.892,FALSE,18.0304,7,0,5332.66,,,17,SOFT,SOFT,3
